v8-version,7,8,279,23,-node.34,0
code-creation,LazyCompile,12,866516,0xc53036f0886,156,Schema.plugin /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/schema.js:1458:35,0x6bbb4eaca0,~
code-creation,LazyCompile,12,866584,0xc53036f0b3e,87,module.exports /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/plugins/saveSubdocs.js:9:26,0x377f7d3fcb8,~
code-creation,LazyCompile,12,866688,0xc53036f0e0e,270,Kareem.pre /home/yasmine/workspace/co-lab/backend/node_modules/kareem/index.js:379:32,0x6bbb4ed800,~
code-creation,LazyCompile,12,866772,0xc53036f112e,39,module.exports /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/plugins/validateBeforeSave.js:7:26,0x8b264d51c90,~
code-creation,LazyCompile,12,866881,0xc53036f1376,592,Schema.pre /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/schema.js:1364:32,0x6bbb4eac00,~
code-creation,LazyCompile,12,866953,0xc53036f18de,91,shardingPlugin /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/plugins/sharding.js:10:41,0x8b264d407b0,~
code-creation,LazyCompile,12,867024,0xc53036f1b16,48,module.exports /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/plugins/removeSubdocs.js:9:26,0x377f7d3f678,~
tick,0x133f6ec,867079,0,0x0,0,0xc53036f00f7,0xc53036efb83,0x2d728556faad,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x2d728556eca3,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x2d728556df38,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0xb33e60bf47b,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x8b264d513d7,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x8b264d492e8,0x8b264d45cad,0x7e5063df644
code-creation,LazyCompile,12,867111,0xc53036f1f4e,13,Schema.get /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/schema.js:1654:32,0x6bbb4eae80,~
code-creation,LazyCompile,12,867159,0xc53036f2056,12, /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/index.js:675:59,0x3cddcd03d878,~
code-creation,LazyCompile,12,867372,0xc53036f2446,704,compile /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/model.js:4585:33,0x377f7d29c38,~
code-creation,LazyCompile,12,867647,0xc53036f2df6,500,Kareem.clone /home/yasmine/workspace/co-lab/backend/node_modules/kareem/index.js:433:34,0x6bbb4ed8a0,~
code-creation,LazyCompile,12,867818,0xc53036f3a46,283,Document.$__setSchema /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/document.js:2721:43,0x3b4f77fbb930,~
code-creation,LazyCompile,12,867884,0xc53036f3ce6,77,module.exports /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/plugins/idGetter.js:7:26,0x8b264d73948,~
code-creation,LazyCompile,12,868069,0xc53036f42f6,656,Schema.virtual /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/schema.js:1713:36,0x6bbb4eafc0,~
tick,0xc6ea5a,868139,0,0x0,3,0x1056010,0xc53036f4348,0xc53036f3d1b,0xc53036f091a,0xc53036f3a59,0xc53036f2583,0xc53036efce9,0x2d728556faad,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x2d728556eca3,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x2d728556df38,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0xb33e60bf47b,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x8b264d513d7,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x8b264d492e8,0x8b264d45cad,0x7e5063df644
code-creation,LazyCompile,12,868157,0xc53036f480e,62,VirtualOptions /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/options/VirtualOptions.js:6:14,0x3b4f77f89578,~
code-creation,LazyCompile,12,868278,0xc53036f4bc6,208,Schema.pathType /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/schema.js:1085:37,0x6bbb4eaa80,~
code-creation,LazyCompile,12,868372,0xc53036f4ed6,295,getMapPath /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/schema.js:827:20,0x6bbb4ea558,~
code-creation,RegExp,4,868479,0x2052314d6a60,1275,\\.\\d+\\.|\\.\\d+$
code-creation,LazyCompile,12,868540,0xc53036f5226,72, /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/schema.js:1795:41,0xc53036f40a8,~
code-creation,LazyCompile,12,868614,0xc53036f539e,45,VirtualType /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/virtualtype.js:23:21,0x3b4f77f89c18,~
code-creation,LazyCompile,12,868680,0xc53036f55ee,21,VirtualType.get /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/virtualtype.js:85:37,0x3b4f77f89d30,~
code-creation,LazyCompile,12,868788,0xc53036f57a6,209,compile /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/helpers/document/compile.js:21:17,0x3b4f77fa47d8,~
code-creation,LazyCompile,12,868936,0xc53036f5d56,193,defineKey /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/helpers/document/compile.js:44:19,0x3b4f77fa4828,~
code-creation,LazyCompile,12,869123,0xc53036f657e,112,VirtualType._applyDefaultGetters /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/virtualtype.js:38:54,0x3b4f77f89c68,~
tick,0xf76464,869198,0,0x0,2,0x1023db0,0xc53036f2609,0xc53036efce9,0x2d728556faad,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x2d728556eca3,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x2d728556df38,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0xb33e60bf47b,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x8b264d513d7,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x8b264d492e8,0x8b264d45cad,0x7e5063df644
code-creation,LazyCompile,12,869209,0xc53036f6746,18,get /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/index.js:878:16,0x3cddcd03d918,~
code-creation,LazyCompile,12,869245,0xc53036f684e,12,store.get /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/promise_provider.js:26:21,0x6bbb4fa558,~
code-creation,LazyCompile,12,869305,0xc53036f6996,88,Connection.collection /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/connection.js:901:43,0x1f9586ccbff0,~
code-creation,LazyCompile,12,869424,0xc53036f6e16,45,NativeCollection /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/drivers/node-mongodb-native/collection.js:24:26,0x6bbb4e1478,~
code-creation,LazyCompile,12,869522,0xc53036f6fe6,165,Collection /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/collection.js:22:20,0x6bbb4e2238,~
code-creation,LazyCompile,12,869586,0xc53036f71e6,6,get /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/connection.js:95:16,0x1f9586ccf5e0,~
code-creation,LazyCompile,12,869758,0xc53036f7726,711,applyMethods /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/helpers/model/applyMethods.js:12:39,0x377f7d317e8,~
code-creation,LazyCompile,12,869830,0xc53036f7bb6,58,applyStatics /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/helpers/model/applyStatics.js:8:39,0x377f7d324a8,~
code-creation,LazyCompile,12,870074,0xc53036f825e,998,applyHooks /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/helpers/model/applyHooks.js:32:20,0x3b4f77f955d0,~
code-creation,LazyCompile,12,870232,0xc53036f8b5e,687,Kareem.filter /home/yasmine/workspace/co-lab/backend/node_modules/kareem/index.js:323:35,0x6bbb4ed6e0,~
tick,0x7f6baaa97404,870274,0,0x0,3,0x1023db0,0xc53036f842a,0xc53036f2660,0xc53036efce9,0x2d728556faad,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x2d728556eca3,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x2d728556df38,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0xb33e60bf47b,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x8b264d513d7,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x8b264d492e8,0x8b264d45cad,0x7e5063df644
code-creation,LazyCompile,12,870333,0xc53036f939e,38, /home/yasmine/workspace/co-lab/backend/node_modules/kareem/index.js:329:11,0xc53036f8920,~
code-creation,LazyCompile,12,870401,0xc53036f94d6,63, /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/helpers/model/applyHooks.js:74:12,0xc53036f7ee8,~
code-creation,LazyCompile,12,870434,0xc53036f9616,6, /home/yasmine/workspace/co-lab/backend/node_modules/kareem/index.js:337:35,0xc53036f8970,~
code-creation,LazyCompile,12,870483,0xc53036f9746,38, /home/yasmine/workspace/co-lab/backend/node_modules/kareem/index.js:345:11,0xc53036f89c0,~
code-creation,LazyCompile,12,870586,0xc53036f9eae,45, /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/helpers/model/applyHooks.js:83:12,0xc53036f7f38,~
code-creation,LazyCompile,12,870687,0xc53036fa20e,53,Kareem.createWrapper /home/yasmine/workspace/co-lab/backend/node_modules/kareem/index.js:363:42,0x6bbb4ed780,~
code-creation,LazyCompile,12,870729,0xc53036fa386,38,Kareem.hasHooks /home/yasmine/workspace/co-lab/backend/node_modules/kareem/index.js:359:37,0x6bbb4ed730,~
code-creation,LazyCompile,12,870780,0xc53036fa556,23,Kareem.createWrapperSync /home/yasmine/workspace/co-lab/backend/node_modules/kareem/index.js:229:46,0x6bbb4ed5a0,~
code-creation,LazyCompile,12,870906,0xc53036fadae,346,applyStaticHooks /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/helpers/model/applyStaticHooks.js:6:43,0x377f7d31dd8,~
code-creation,LazyCompile,12,870995,0xc53036fb0ee,54, /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/helpers/model/applyStaticHooks.js:12:24,0xc53036fabc8,~
code-creation,LazyCompile,12,871154,0xc53036fb4b6,265,applyQueryMiddleware /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/helpers/query/applyQueryMiddleware.js:41:30,0x3b4f77f94f50,~
code-creation,LazyCompile,12,871238,0xc53036fb77e,83, /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/helpers/query/applyQueryMiddleware.js:48:41,0xc53036fb2a8,~
tick,0xbd814f,871315,0,0x0,2,0x1023db0,0x13cf392,0xc53036fb5a5,0xc53036f26ef,0xc53036efce9,0x2d728556faad,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x2d728556eca3,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x2d728556df38,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0xb33e60bf47b,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x8b264d513d7,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x8b264d492e8,0x8b264d45cad,0x7e5063df644
code-creation,LazyCompile,12,871331,0xc53036fb8ee,24, /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/helpers/query/applyQueryMiddleware.js:73:12,0xc53036fb2f8,~
code-creation,LazyCompile,12,871383,0xc53036fba16,83, /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/helpers/query/applyQueryMiddleware.js:74:13,0xc53036fb348,~
code-creation,LazyCompile,12,871536,0xc53036fc88e,62,applyQueryMethods /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/model.js:4704:27,0x377f7d28860,~
code-creation,LazyCompile,12,871683,0xc53036fcef6,462,init /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/model.js:1195:27,0x377f7d28d20,~
code-creation,LazyCompile,12,871748,0xc53036fd53e,146,_checkContext /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/model.js:1142:23,0x377f7d28348,~
code-creation,LazyCompile,12,871820,0xc53036fd77e,227,exports.getOption /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/utils.js:1091:29,0x6bbb4f7758,~
code-creation,LazyCompile,12,871878,0xc53036fd9fe,34, /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/model.js:1222:28,0xc53036fcc78,~
code-creation,LazyCompile,12,871909,0xc53036fdb0e,5,_createCollection /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/model.js:1220:5,0xc53036fcc28,~
code-creation,LazyCompile,12,871948,0xc53036fdc56,34, /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/model.js:1223:23,0xc53036fd940,~
code-creation,LazyCompile,12,871981,0xc53036fddb6,24, /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/model.js:1216:5,0xc53036fcb38,~
code-creation,LazyCompile,12,872051,0xc53036fdf66,102,ensureIndexes /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/model.js:1528:45,0x377f7d28f28,~
code-creation,LazyCompile,12,872106,0xc53036fe1b6,63,Model.$handleCallbackError /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/model.js:4780:38,0x377f7d29d48,~
code-creation,LazyCompile,12,872163,0xc53036fe41e,73,promiseOrCallback /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/utils.js:259:55,0x6bbb4f6cd0,~
code-creation,LazyCompile,12,872209,0xc53036fe606,67, /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/model.js:1538:44,0xc53036fde88,~
code-creation,LazyCompile,12,872247,0xc53036fe7de,33,Model.$wrapCallback /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/model.js:4802:31,0x377f7d29dc0,~
code-creation,LazyCompile,12,872297,0xc53036fe93e,76,MongooseTimeoutError /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/error/timeout.js:18:30,0x377f7d31060,~
code-creation,LazyCompile,12,872345,0xc53036feace,80,MongooseError /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/error/mongooseError.js:7:23,0x6bbb4e42c0,~
tick,0x10c7ae4,872388,0,0x0,3,0x1023db0,0xc53036fe94b,0xc53036fe7f3,0xc53036fe620,0xc53036fe440,0xc53036fdfc6,0xc53036fddc7,0xc53036fdc72,0xc53036fdb0f,0xc53036fda1a,0x13937d6,0xc53036fd049,0xc53036efd00,0x2d728556faad,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x2d728556eca3,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x2d728556df38,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0xb33e60bf47b,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x8b264d513d7,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x8b264d492e8,0x8b264d45cad,0x7e5063df644
code-creation,LazyCompile,12,872566,0xc53036ff17e,475,_ensureIndexes /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/model.js:1576:24,0x377f7d283e8,~
code-creation,LazyCompile,12,872608,0xc53036ff586,12,Schema.indexes /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/schema.js:1696:36,0x6bbb4eaf70,~
code-creation,LazyCompile,12,872667,0xc53036ff83e,84,getIndexes /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/helpers/schema/getIndexes.js:11:37,0x3b4f77f93578,~
code-creation,LazyCompile,12,872727,0xc53036ff9de,6,get /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/schema.js:1669:16,0x6bbb4eaed0,~
code-creation,LazyCompile,12,873004,0x2c3c35c0014e,991,collectIndexes /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/helpers/schema/getIndexes.js:17:34,0xc53036ff758,~
code-creation,LazyCompile,12,873077,0x2c3c35c00d1e,29, /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/helpers/schema/getIndexes.js:105:39,0xc53036ffb48,~
code-creation,LazyCompile,12,873149,0x2c3c35c00e86,18,immediate /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/helpers/immediate.js:10:36,0x6bbb4e3868,~
tick,0x141af4b,873431,0,0x0,0,0x2d7285572634,0x2d72855703d3,0x2d728556ecea,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x2d728556df38,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0xb33e60bf47b,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x8b264d513d7,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x8b264d492e8,0x8b264d45cad,0x7e5063df644
code-creation,LazyCompile,12,873608,0x2c3c35c01466,128,SchemaType.unique /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/schematype.js:267:39,0x6bbb4ef130,~
tick,0x13dbd36,874493,0,0x0,0,0xc53036f8bfe,0xc53036fb4de,0xc53036f26ef,0xc53036efce9,0x2d728556ed11,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x2d728556df38,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0xb33e60bf47b,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x8b264d513d7,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x8b264d492e8,0x8b264d45cad,0x7e5063df644
code-creation,Eval,12,875017,0x2c3c35c038ae,6, /home/yasmine/workspace/co-lab/backend/models/QuickHire.js:1:1,0x2c3c35c037e0,~
code-creation,Eval,12,875083,0x2c3c35c03dd6,331, /home/yasmine/workspace/co-lab/backend/models/QuickHire.js:1:1,0x2c3c35c03818,~
tick,0x141ae20,875556,0,0x0,0,0x2d7285577976,0x2d72855773a3,0x2d7285576fec,0x2d72855736c2,0x2d72855728f4,0x2d72855703d3,0x2c3c35c03ee1,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x2d728556df4c,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0xb33e60bf47b,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x8b264d513d7,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x8b264d492e8,0x8b264d45cad,0x7e5063df644
code-creation,LazyCompile,12,875981,0x2c3c35c04f56,33,SchemaBoolean /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/schema/boolean.js:21:23,0x3b4f77f9c788,~
code-creation,LazyCompile,12,876417,0x2c3c35c0569e,44,Mongoose.pluralize /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/index.js:394:40,0x3cddcd03d670,~
code-creation,LazyCompile,12,876468,0x2c3c35c057ce,35,exports.toCollectionName /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/utils.js:39:36,0x6bbb4f6b90,~
code-creation,LazyCompile,12,876534,0x2c3c35c0597e,127,pluralize /home/yasmine/workspace/co-lab/backend/node_modules/mongoose-legacy-pluralize/index.js:83:19,0x377f7d3e140,~
code-creation,LazyCompile,12,876576,0x2c3c35c05b56,23, /home/yasmine/workspace/co-lab/backend/node_modules/mongoose-legacy-pluralize/index.js:87:34,0x2c3c35c058a8,~
tick,0xdd2a00,876614,0,0x0,0,0xdbe310,0x2c3c35c05b5b,0x13cf392,0x2c3c35c059c3,0x2c3c35c057e9,0xc53036efcb5,0x2c3c35c03f15,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x2d728556df4c,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0xb33e60bf47b,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x8b264d513d7,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x8b264d492e8,0x8b264d45cad,0x7e5063df644
code-creation,RegExp,4,876684,0x2052314d6fa0,928,(m)an$
code-creation,RegExp,4,876756,0x2052314d7380,945,(pe)rson$
code-creation,RegExp,4,876804,0x2052314d7780,879,(child)$
code-creation,RegExp,4,876847,0x2052314d7b40,919,^(ox)$
code-creation,RegExp,4,876910,0x2052314d7f20,1098,(ax|test)is$
code-creation,RegExp,4,876967,0x2052314d83c0,1116,(octop|vir)us$
code-creation,RegExp,4,877022,0x2052314d8860,1129,(alias|status)$
code-creation,RegExp,4,877073,0x2052314d8d20,928,(bu)s$
code-creation,RegExp,4,877142,0x2052314d9100,1387,(buffal|tomat|potat)o$
code-creation,RegExp,4,877201,0x2052314d96c0,979,([ti])um$
code-creation,RegExp,4,877243,0x2052314d9ae0,873,sis$
code-creation,RegExp,4,877300,0x2052314d9ea0,1198,(?:([^f])fe|([lr])f)$
code-creation,RegExp,4,877346,0x2052314da3a0,853,(hive)$
code-creation,RegExp,4,877426,0x2052314da740,1137,([^aeiouy]|qu)y$
code-creation,RegExp,4,877487,0x2052314dac00,1419,(x|ch|ss|sh)$
code-creation,RegExp,4,877555,0x2052314db1e0,1416,(matr|vert|ind)ix|ex$
code-creation,RegExp,4,877605,0x2052314db7c0,965,([m|l])ouse$
tick,0x124a60a,877672,0,0x0,0,0x1063bf0,0x13abe23,0x2c3c35c05b67,0x13cf392,0x2c3c35c059c3,0x2c3c35c057e9,0xc53036efcb5,0x2c3c35c03f15,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x2d728556df4c,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0xb33e60bf47b,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x8b264d513d7,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x8b264d492e8,0x8b264d45cad,0x7e5063df644
code-creation,RegExp,4,877690,0x2052314dbbe0,1134,(kn|w|l)ife$
code-creation,RegExp,4,877737,0x2052314dc0a0,853,(quiz)$
code-creation,RegExp,4,877776,0x2052314dc440,847,s$
code-creation,RegExp,4,877813,0x2052314dc7e0,833,([^a-z])$
code-creation,RegExp,4,877849,0x2052314dcb80,793,$
tick,0xecf521,878728,0,0x0,0,0x10463e0,0x2d728556df8f,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0xb33e60bf47b,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x8b264d513d7,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x8b264d492e8,0x8b264d45cad,0x7e5063df644
tick,0x1422ebd,879786,0,0x0,0,0x2d728557b8a5,0x2d72855739f0,0x2d728557270a,0x2d72855703d3,0x2d728556e20e,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0xb33e60bf47b,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x8b264d513d7,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x8b264d492e8,0x8b264d45cad,0x7e5063df644
tick,0xef0790,880846,0,0x0,0,0xdbd140,0x2d72855779dd,0x2c3c35c04f70,0x2d7285576fec,0x2d72855736c2,0x2d72855728f4,0x2d72855703d3,0x2d728556e20e,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0xb33e60bf47b,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x8b264d513d7,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x8b264d492e8,0x8b264d45cad,0x7e5063df644
code-creation,LazyCompile,12,881290,0x2c3c35c09b86,541,Model.discriminator /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/model.js:1093:31,0x377f7d28cd0,~
code-creation,LazyCompile,12,881499,0x2c3c35c0a3f6,761,discriminator /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/helpers/model/discriminator.js:18:40,0x3b4f77fa4068,~
code-creation,LazyCompile,12,881625,0x2c3c35c0a9ae,96,_getPath /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/schema.js:801:18,0x6bbb4ea4b8,~
code-creation,LazyCompile,12,881708,0x2c3c35c0ab86,127,Schema.hasMixedParent /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/schema.js:1125:43,0x6bbb4eaad0,~
code-creation,RegExp,4,881805,0x2052314dcee0,1200,\\.\\d+\\.?.*$
tick,0xed1bf8,881910,0,0x0,0,0xdbe310,0x2d7285571842,0x2d7285571381,0x2d7285573699,0x2d72855728f4,0x2c3c35c0a57c,0x2c3c35c09bf5,0x2d728556e2b9,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0xb33e60bf47b,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x8b264d513d7,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x8b264d492e8,0x8b264d45cad,0x7e5063df644
code-creation,LazyCompile,12,882037,0x2c3c35c0b52e,12,select /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/schematype.js:1021:46,0x6bbb4ef5c8,~
code-creation,LazyCompile,12,882366,0x2c3c35c0bc3e,935,merge /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/helpers/model/discriminator.js:69:17,0x2c3c35c0a140,~
code-creation,LazyCompile,12,882529,0x2c3c35c0c3b6,416,merge /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/utils.js:396:31,0x6bbb4f6e40,~
tick,0x1418c72,882969,0,0x0,0,0x2d7285577a7e,0x2d72855773a3,0x2d7285576fec,0x2d72855736c2,0x2d72855728f4,0x2c3c35c0bdc5,0x2c3c35c0a643,0x2c3c35c09bf5,0x2d728556e2b9,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0xb33e60bf47b,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x8b264d513d7,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x8b264d492e8,0x8b264d45cad,0x7e5063df644
code-creation,LazyCompile,12,883181,0x2c3c35c0da6e,607,deepEqual /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/utils.js:63:39,0x6bbb4f6be0,~
code-creation,LazyCompile,12,883435,0x2c3c35c0ea1e,675,Kareem.merge /home/yasmine/workspace/co-lab/backend/node_modules/kareem/index.js:448:34,0x6bbb4ed8f0,~
code-creation,LazyCompile,12,883498,0x2c3c35c0eec6,26, /home/yasmine/workspace/co-lab/backend/node_modules/kareem/index.js:465:14,0x2c3c35c0e898,~
code-creation,LazyCompile,12,883759,0x2c3c35c0f286,577,Connection.model /home/yasmine/workspace/co-lab/backend/node_modules/mongoose/lib/connection.js:966:38,0x1f9586ccc090,~
